expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
CAL-02409,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,6,1,629,1,3,4,567,506.0,Medio
CAL-02664,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,5,1,583,1,3,6,567,471.5,Medio
CAL-03768,CALI,VIF,Juzgado_4_Familia_Cali,2021,70.0,1.1,4,1,566,1,3,6,567,471.5,Medio
CAL-04449,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,9,1,662,1,3,0,567,486.0,Medio
CAL-04738,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,11,1,605,1,3,2,567,441.0,Medio
CAL-05827,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2023,70.0,1.1,8,1,589,1,2,1,567,557.5,Medio
CAL-05958,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,7,1,584,1,3,7,567,431.75,Medio
CAL-07227,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2024,70.0,1.1,8,1,626,1,2,1,567,557.5,Medio
CAL-07418,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,10,1,476,0,3,7,567,431.75,Medio
CAL-01208,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2022,70.0,1.45,17,0,645,1,2,3,566,558.75,Medio
CAL-03342,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,1,571,1,2,7,566,518.5,Medio
CAL-00129,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,584,1,3,1,565,482.0,Medio
CAL-00730,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2020,70.0,1.2,5,1,599,1,2,5,565,501.0,Medio
CAL-01268,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,575,1,3,1,565,482.0,Medio
CAL-01744,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,6,1,503,0,3,4,565,506.0,Medio
CAL-01844,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,1,1,580,1,3,0,565,486.0,Medio
CAL-02000,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2020,70.0,1.2,5,1,406,0,2,5,565,501.0,Medio
CAL-02114,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,561,1,3,0,565,486.0,Medio
CAL-02249,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,6,1,621,1,3,4,565,506.0,Medio
CAL-02564,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,581,1,3,0,565,486.0,Medio
CAL-02883,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,1,1,585,1,3,0,565,486.0,Medio
CAL-03738,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,1,601,1,3,1,565,482.0,Medio
CAL-04065,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,6,1,594,1,3,0,565,486.0,Medio
CAL-04427,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,571,1,3,0,565,486.0,Medio
CAL-04444,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,594,1,3,9,565,483.0,Medio
CAL-04848,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,21,0,580,1,3,9,565,483.0,Medio
CAL-04965,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,585,1,3,0,565,486.0,Medio
CAL-05312,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,552,1,3,1,565,482.0,Medio
CAL-06144,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,596,1,3,0,565,486.0,Medio
CAL-06493,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,379,0,3,1,565,482.0,Medio
CAL-06595,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,574,1,3,9,565,483.0,Medio
CAL-06873,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,1,584,1,3,1,565,482.0,Medio
CAL-06950,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,1,577,1,3,0,565,486.0,Medio
CAL-08597,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,4,1,591,1,3,9,565,483.0,Medio
CAL-08741,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,250,0,3,1,565,482.0,Medio
CAL-09381,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,1,577,1,3,1,565,482.0,Medio
CAL-09590,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,16,1,494,0,3,5,565,514.0,Medio
CAL-00549,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,591,1,3,5,564,514.0,Medio
CAL-00825,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,1,606,1,3,4,564,506.0,Medio
CAL-01366,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,6,1,638,1,3,3,564,525.5,Medio
CAL-02150,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,6,1,621,1,3,0,564,486.0,Medio
CAL-02327,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,6,1,617,1,3,0,564,486.0,Medio
CAL-03050,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,8,1,597,1,3,5,564,514.0,Medio
CAL-03077,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,8,1,628,1,3,5,564,514.0,Medio
CAL-03566,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,4,1,583,1,3,5,564,514.0,Medio
CAL-03755,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,611,1,3,5,564,514.0,Medio
CAL-03892,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,1,464,0,3,4,564,506.0,Medio
CAL-04790,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,534,1,3,5,564,514.0,Medio
CAL-05317,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,1,608,1,3,4,564,506.0,Medio
CAL-05573,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,574,1,3,5,564,514.0,Medio
CAL-06224,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,1,578,1,3,5,564,514.0,Medio
CAL-06693,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,9,1,341,0,3,3,564,525.5,Medio
CAL-07339,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,6,1,636,1,3,3,564,525.5,Medio
CAL-07358,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,6,1,397,0,3,3,564,525.5,Medio
CAL-07412,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,593,1,3,5,564,514.0,Medio
CAL-07679,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,1,604,1,3,5,564,514.0,Medio
CAL-08598,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,1,578,1,3,5,564,514.0,Medio
CAL-09158,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,1,590,1,3,5,564,514.0,Medio
CAL-09340,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,1,575,1,3,5,564,514.0,Medio
CAL-09430,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,8,1,621,1,3,5,564,514.0,Medio
CAL-00166,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,2,1,558,1,3,0,563,486.0,Medio
CAL-00887,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,1,446,0,3,9,563,483.0,Medio
CAL-02720,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2021,70.0,0.95,8,1,551,1,2,7,563,518.5,Medio
CAL-04416,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,1,582,1,3,9,563,483.0,Medio
CAL-05246,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,1,358,0,3,9,563,483.0,Medio
CAL-05502,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,1,594,1,3,0,563,486.0,Medio
CAL-05593,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2020,70.0,1.3,1,1,575,1,2,4,563,526.5,Medio
CAL-05614,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,1,587,1,3,9,563,483.0,Medio
CAL-08221,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,1,592,1,3,0,563,486.0,Medio
CAL-09947,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,1,586,1,3,9,563,483.0,Medio
CAL-09953,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,1,564,1,3,0,563,486.0,Medio
CAL-00774,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,5,1,591,1,3,1,562,482.0,Medio
CAL-01062,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,3,1,597,1,3,3,562,525.5,Medio
CAL-01730,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,7,1,569,1,3,6,562,471.5,Medio
CAL-01799,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,567,1,3,6,562,471.5,Medio
CAL-01935,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,579,1,3,6,562,471.5,Medio
CAL-02346,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,548,1,3,6,562,471.5,Medio
CAL-03239,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,6,1,650,1,3,8,562,508.0,Medio
CAL-03617,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,7,1,614,1,3,0,562,486.0,Medio
CAL-04239,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,551,1,3,6,562,471.5,Medio
CAL-04447,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,7,1,357,0,3,0,562,486.0,Medio
CAL-04882,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,5,1,580,1,3,1,562,482.0,Medio
CAL-04994,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,595,1,3,6,562,471.5,Medio
CAL-05291,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,1,566,1,3,6,562,471.5,Medio
CAL-05369,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,1,560,1,3,1,562,482.0,Medio
CAL-06362,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,1,591,1,3,1,562,482.0,Medio
CAL-06527,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,4,1,558,1,3,1,562,482.0,Medio
CAL-06870,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,555,1,3,6,562,471.5,Medio
CAL-07621,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,4,1,559,1,3,6,562,471.5,Medio
CAL-08182,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,1,602,1,3,6,562,471.5,Medio
CAL-08194,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,2,1,620,1,3,3,562,525.5,Medio
CAL-08554,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,18,0,577,1,3,5,562,514.0,Medio
CAL-09014,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,7,1,496,0,3,0,562,486.0,Medio
CAL-09779,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,3,1,520,0,3,3,562,525.5,Medio
CAL-00717,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,4,1,603,1,3,9,561,483.0,Medio
CAL-01573,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,4,1,587,1,3,9,561,483.0,Medio
CAL-01932,CALI,SUSTANCIAS,Comisaria_2_Familia_Cali,2024,70.0,1.1,9,1,639,1,2,1,561,557.5,Medio
CAL-02180,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,6,1,597,1,2,7,561,518.5,Medio
CAL-02294,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,1,557,1,3,9,561,483.0,Medio
CAL-02912,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,4,1,596,1,3,9,561,483.0,Medio
CAL-04328,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,6,1,587,1,3,9,561,483.0,Medio
CAL-05107,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,4,1,590,1,3,9,561,483.0,Medio
CAL-05149,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,8,1,576,1,3,9,561,483.0,Medio
CAL-05876,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,4,1,589,1,3,9,561,483.0,Medio
CAL-06227,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,1,597,1,3,9,561,483.0,Medio
CAL-06767,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,1,605,1,3,9,561,483.0,Medio
CAL-08971,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,1,579,1,3,9,561,483.0,Medio
CAL-00711,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,553,1,2,7,560,518.5,Medio
CAL-03131,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,1,577,1,3,6,560,471.5,Medio
CAL-05341,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,5,1,581,1,3,1,560,482.0,Medio
CAL-05740,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,1,588,1,3,6,560,471.5,Medio
CAL-06539,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,5,1,570,1,3,1,560,482.0,Medio
CAL-07352,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,6,1,484,0,3,6,560,471.5,Medio
CAL-09840,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,1,546,1,2,7,560,518.5,Medio
CAL-04776,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,7,1,590,1,3,1,559,482.0,Medio
CAL-05459,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2021,70.0,1.1,2,1,564,1,2,6,559,498.5,Medio
CAL-08344,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,7,1,587,1,3,1,559,482.0,Medio
CAL-01693,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,1,578,1,3,5,558,514.0,Medio
CAL-02158,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,6,1,639,1,3,8,558,508.0,Medio
CAL-02435,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,3,1,583,1,3,9,558,483.0,Medio
CAL-02864,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,1,573,1,3,5,558,514.0,Medio
CAL-04053,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,3,1,566,1,3,9,558,483.0,Medio
CAL-05328,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,5,1,588,1,3,6,558,471.5,Medio
CAL-07327,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,1,580,1,3,5,558,514.0,Medio
CAL-08735,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,6,1,509,0,3,9,558,483.0,Medio
CAL-01006,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,6,1,543,0,3,8,557,508.0,Medio
CAL-01020,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,6,1,656,1,3,8,557,508.0,Medio
CAL-01438,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,6,1,649,1,3,8,557,508.0,Medio
CAL-02711,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,6,1,604,1,3,9,557,483.0,Medio
CAL-02915,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,11,1,400,0,2,6,557,498.5,Medio
CAL-06514,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,6,1,344,0,3,8,557,508.0,Medio
CAL-07122,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2021,70.0,1.1,1,1,586,1,2,6,557,498.5,Medio
CAL-07157,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,4,1,559,1,3,6,557,471.5,Medio
CAL-07485,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,6,1,603,1,3,4,557,506.0,Medio
CAL-07585,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,3,1,291,0,3,4,557,506.0,Medio
CAL-01126,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,1,563,1,3,9,556,483.0,Medio
CAL-01389,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,1,563,1,3,9,556,483.0,Medio
CAL-02602,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,6,1,465,0,2,8,556,542.0,Medio
CAL-08996,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,3,1,564,1,3,9,556,483.0,Medio
CAL-00189,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,1,581,1,3,9,555,483.0,Medio
CAL-04170,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,3,1,340,0,3,9,555,483.0,Medio
CAL-04430,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,4,1,528,1,2,7,555,518.5,Medio
CAL-04532,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,1,555,1,3,9,555,483.0,Medio
CAL-05554,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,3,1,585,1,3,9,555,483.0,Medio
CAL-08207,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,1,576,1,2,7,555,518.5,Medio
CAL-00117,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,1,476,0,3,3,554,525.5,Medio
CAL-01924,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,1,592,1,3,3,554,525.5,Medio
CAL-03185,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,1,618,1,3,3,554,525.5,Medio
CAL-04477,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,9,1,601,1,3,2,554,441.0,Medio
CAL-05299,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,6,1,483,0,3,1,554,482.0,Medio
CAL-05944,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,3,1,595,1,3,5,554,514.0,Medio
CAL-06505,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,1,597,1,3,3,554,525.5,Medio
CAL-06703,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,3,1,554,1,3,9,554,483.0,Medio
CAL-07425,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,3,1,601,1,3,5,554,514.0,Medio
CAL-07427,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,3,1,581,1,3,5,554,514.0,Medio
CAL-07454,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,9,1,578,1,3,2,554,441.0,Medio
CAL-08148,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,3,1,582,1,3,9,554,483.0,Medio
CAL-08421,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,1,607,1,3,3,554,525.5,Medio
CAL-09531,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,3,1,573,1,3,9,554,483.0,Medio
CAL-09929,CALI,VIF,Juzgado_1_Familia_Cali,2021,70.0,1.45,2,1,329,0,3,3,554,525.5,Medio
CAL-00509,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,2,1,581,1,3,4,553,506.0,Medio
CAL-02164,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2021,70.0,0.95,5,1,527,1,2,7,553,518.5,Medio
CAL-06513,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,2,1,582,1,3,4,553,506.0,Medio
CAL-07699,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,3,1,579,1,3,0,553,486.0,Medio
CAL-09560,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,3,1,582,1,3,0,553,486.0,Medio
CAL-00170,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,557,1,3,6,552,471.5,Medio
CAL-01260,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,577,1,3,6,552,471.5,Medio
CAL-02544,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,1,575,1,2,7,552,518.5,Medio
CAL-02928,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,1,562,1,2,7,552,518.5,Medio
CAL-04571,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,579,1,3,6,552,471.5,Medio
CAL-05418,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,5,1,584,1,3,5,552,514.0,Medio
CAL-06230,CALI,VIF,Juzgado_4_Familia_Cali,2022,70.0,1.1,4,1,554,1,3,6,552,471.5,Medio
CAL-09842,CALI,VIF,Juzgado_5_Familia_Cali,2021,70.0,0.95,8,1,587,1,3,7,552,431.75,Medio
CAL-09085,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,4,1,539,1,2,7,551,518.5,Medio
CAL-00229,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2022,70.0,1.1,9,1,644,1,2,6,550,498.5,Medio
CAL-03938,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,6,1,597,1,3,1,550,482.0,Medio
CAL-07344,CALI,VIF,Juzgado_4_Familia_Cali,2020,70.0,1.1,7,1,591,1,3,6,550,471.5,Medio
CAL-00037,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,1,547,1,3,6,549,471.5,Medio
CAL-01116,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,6,1,582,1,3,5,549,514.0,Medio
CAL-01163,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,1,563,1,3,6,549,471.5,Medio
CAL-01222,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,564,1,3,9,549,483.0,Medio
CAL-01506,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,572,1,3,9,549,483.0,Medio
CAL-01854,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,1,566,1,3,6,549,471.5,Medio
CAL-02808,CALI,VIF,Comisaria_2_Familia_Cali,2022,70.0,1.1,4,1,568,1,3,1,549,482.0,Medio
CAL-02886,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,6,1,592,1,3,5,549,514.0,Medio
CAL-03414,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,1,576,1,3,9,549,483.0,Medio
CAL-03546,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,6,1,335,0,3,5,549,514.0,Medio
CAL-03693,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,1,542,1,3,6,549,471.5,Medio
CAL-04015,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,1,568,1,3,6,549,471.5,Medio
CAL-05542,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,566,1,3,9,549,483.0,Medio
CAL-06729,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,6,1,624,1,3,5,549,514.0,Medio
CAL-06782,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,1,585,1,3,6,549,471.5,Medio
CAL-06877,CALI,VIF,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,1,554,1,3,6,549,471.5,Medio
CAL-06881,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,561,1,3,9,549,483.0,Medio
CAL-07110,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,591,1,3,9,549,483.0,Medio
CAL-07600,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,572,1,3,9,549,483.0,Medio
CAL-08771,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,1,545,1,3,9,549,483.0,Medio
CAL-09178,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,1,586,1,3,9,549,483.0,Medio
CAL-09331,CALI,VIF,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,1,578,1,3,6,549,471.5,Medio
CAL-05722,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,25,0,630,1,3,9,548,483.0,Medio
CAL-00981,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,18,0,617,1,3,3,547,525.5,Medio
CAL-01532,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,595,1,3,8,547,508.0,Medio
CAL-03669,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,585,1,3,8,547,508.0,Medio
CAL-04488,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,1,1,590,1,3,8,547,508.0,Medio
CAL-04693,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,1,1,605,1,3,8,547,508.0,Medio
CAL-02612,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,1,586,1,3,8,546,508.0,Medio
CAL-04456,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,1,601,1,3,3,546,525.5,Medio
CAL-04760,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,1,382,0,3,8,546,508.0,Medio
CAL-00075,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,1,563,1,3,1,545,482.0,Medio
CAL-01181,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,3,1,550,1,3,1,545,482.0,Medio
