expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
CAL-00251,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2021,70.0,0.9,3,0,366,1
CAL-00252,CALI,VIF,Comisaria_3_Familia_Cali,2023,70.0,0.9,14,0,441,1
CAL-00253,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2023,70.0,0.9,3,0,470,1
CAL-00254,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,539,1
CAL-00255,CALI,VIF,Juzgado_2_Familia_Cali,2021,70.0,1.3,4,1,615,1
CAL-00256,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,440,1
CAL-00257,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,0,432,1
CAL-00258,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,1,1,569,1
CAL-00259,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,12,0,517,1
CAL-00260,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2020,70.0,1.2,3,1,707,1
CAL-00261,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,3,0,490,1
CAL-00262,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2020,70.0,0.95,8,0,453,1
CAL-00263,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,1,716,1
CAL-00264,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,0,505,1
CAL-00265,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,5,1,723,1
CAL-00266,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,2,1,327,0
CAL-00267,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,7,1,565,0
CAL-00268,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,3,0,502,1
CAL-00269,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,1,0,444,1
CAL-00270,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,0,475,1
CAL-00271,CALI,VIF,Comisaria_3_Familia_Cali,2022,70.0,0.9,11,0,431,1
CAL-00272,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,6,1,621,1
CAL-00273,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,5,0,588,1
CAL-00274,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,5,1,701,1
CAL-00275,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,1,0,434,1
CAL-00276,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2021,70.0,1.45,9,0,665,1
CAL-00277,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,8,0,521,1
CAL-00278,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2023,70.0,1.2,11,0,568,1
CAL-00279,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,5,1,641,1
CAL-00280,CALI,VIF,Juzgado_2_Familia_Cali,2020,70.0,1.3,9,0,518,1
CAL-00281,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,1,611,1
CAL-00282,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,6,0,482,1
CAL-00283,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2020,70.0,1.3,1,0,216,0
CAL-00284,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,8,0,509,1
CAL-00285,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,1,0,439,1
CAL-00286,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2022,70.0,1.1,1,0,533,1
CAL-00287,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,3,0,426,1
CAL-00288,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,0,442,1
CAL-00289,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,11,1,705,1
CAL-00290,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,1,603,1
CAL-00291,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,0,518,1
CAL-00292,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,9,1,729,1
CAL-00293,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,5,0,518,1
CAL-00294,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,2,0,419,1
CAL-00295,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2022,70.0,1.1,2,0,520,1
CAL-00296,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,451,1
CAL-00297,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,1,0,431,1
CAL-00298,CALI,VIF,Comisaria_1_Familia_Cali,2021,70.0,1.25,3,0,431,1
CAL-00299,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,0,497,1
CAL-00300,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,15,0,564,1
CAL-00301,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2022,70.0,1.3,11,0,695,1
CAL-00302,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,2,1,612,0
CAL-00303,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2020,70.0,1.1,14,0,566,1
CAL-00304,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2022,70.0,1.3,5,0,582,1
CAL-00305,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2022,70.0,0.9,6,0,421,1
CAL-00306,CALI,VIF,Juzgado_1_Familia_Cali,2024,70.0,1.45,2,1,626,1
CAL-00307,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,15,0,271,0
CAL-00308,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2020,70.0,1.3,11,1,386,0
CAL-00309,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,7,0,474,1
CAL-00310,CALI,VIF,Juzgado_5_Familia_Cali,2020,70.0,0.95,3,1,501,1
CAL-00311,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,1,693,1
CAL-00312,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,2,0,458,1
CAL-00313,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,3,1,458,0
CAL-00314,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,1,694,1
CAL-00315,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2024,70.0,1.1,4,0,562,1
CAL-00316,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,7,0,523,1
CAL-00317,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,0,459,1
CAL-00318,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,1,639,1
CAL-00319,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,3,0,624,1
CAL-00320,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,7,0,460,1
CAL-00321,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,3,1,465,0
CAL-00322,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2023,70.0,1.25,7,0,597,1
CAL-00323,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,0,518,1
CAL-00324,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,9,0,537,1
CAL-00325,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2020,70.0,0.95,1,0,389,1
CAL-00326,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,1,1,593,1
CAL-00327,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2020,70.0,1.2,5,0,460,1
CAL-00328,CALI,ALIMENTOS,Juzgado_3_Familia_Cali,2024,70.0,1.2,5,1,698,1
CAL-00329,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,6,0,400,1
CAL-00330,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,3,0,517,1
CAL-00331,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,0,515,1
CAL-00332,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,1,0,560,1
CAL-00333,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,0,543,1
CAL-00334,CALI,VIF,Juzgado_3_Familia_Cali,2021,70.0,1.2,1,0,396,1
CAL-00335,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2021,70.0,1.25,4,0,626,1
CAL-00336,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2022,70.0,0.95,2,0,434,1
CAL-00337,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2023,70.0,1.3,6,0,612,1
CAL-00338,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2021,70.0,1.1,10,0,610,1
CAL-00339,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,3,0,379,0
CAL-00340,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,0,480,1
CAL-00341,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,27,0,338,0
CAL-00342,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,9,0,526,1
CAL-00343,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,1,605,1
CAL-00344,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,14,0,553,1
CAL-00345,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,0,514,1
CAL-00346,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,8,1,526,0
CAL-00347,CALI,VIF,Juzgado_3_Familia_Cali,2020,70.0,1.2,8,0,469,1
CAL-00348,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,3,0,234,0
CAL-00349,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,0,374,1
CAL-00350,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,0,502,1
CAL-00351,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,3,0,457,1
CAL-00352,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,1,0,375,1
CAL-00353,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,1,723,1
CAL-00354,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,11,1,671,0
CAL-00355,CALI,VIF,Juzgado_2_Familia_Cali,2023,70.0,1.3,3,0,470,1
CAL-00356,CALI,HURTO_PATRIMONIAL,Juzgado_1_Familia_Cali,2020,70.0,1.45,7,1,612,0
CAL-00357,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,4,0,387,1
CAL-00358,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2021,70.0,1.1,6,1,681,1
CAL-00359,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,13,1,681,1
CAL-00360,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,9,0,495,1
CAL-00361,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,1,1,361,0
CAL-00362,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,8,1,467,0
CAL-00363,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,0,545,1
CAL-00364,CALI,VIF,Comisaria_2_Familia_Cali,2021,70.0,1.1,11,0,463,1
CAL-00365,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,6,0,468,1
CAL-00366,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,1,0,417,1
CAL-00367,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,5,1,527,0
CAL-00368,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2023,70.0,1.25,2,0,512,1
CAL-00369,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,8,1,382,0
CAL-00370,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,4,0,555,1
CAL-00371,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,4,0,488,1
CAL-00372,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,428,1
CAL-00373,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,14,1,591,0
CAL-00374,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2020,70.0,1.1,2,1,418,0
CAL-00375,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,0,416,1
CAL-00376,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,10,0,263,0
CAL-00377,CALI,SUSTANCIAS,Comisaria_1_Familia_Cali,2024,70.0,1.25,8,0,396,0
CAL-00378,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,3,0,433,1
CAL-00379,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,6,0,588,1
CAL-00380,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,5,0,385,1
CAL-00381,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,7,0,419,0
CAL-00382,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,1,0,379,1
CAL-00383,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2022,70.0,0.95,5,0,231,0
CAL-00384,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,11,0,495,1
CAL-00385,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,1,0,398,1
CAL-00386,CALI,VIF,Comisaria_2_Familia_Cali,2020,70.0,1.1,8,1,278,0
CAL-00387,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,1,657,1
CAL-00388,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2020,70.0,1.1,1,0,443,1
CAL-00389,CALI,VIF,Juzgado_1_Familia_Cali,2022,70.0,1.45,13,1,720,1
CAL-00390,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,4,0,472,1
CAL-00391,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,9,0,446,1
CAL-00392,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,11,1,614,0
CAL-00393,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,0,478,1
CAL-00394,CALI,VIF,Juzgado_3_Familia_Cali,2024,70.0,1.2,4,0,453,1
CAL-00395,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2020,70.0,1.3,3,0,345,0
CAL-00396,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,2,0,525,1
CAL-00397,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2020,70.0,1.1,6,0,495,1
CAL-00398,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,2,0,532,1
CAL-00399,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,7,0,542,1
CAL-00400,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,6,0,554,1
CAL-00401,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,12,0,484,1
CAL-00402,CALI,VIF,Juzgado_2_Familia_Cali,2022,70.0,1.3,4,1,617,1
CAL-00403,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,4,0,516,1
CAL-00404,CALI,VIF,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,0,500,1
CAL-00405,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,7,1,654,1
CAL-00406,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,3,1,584,1
CAL-00407,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2021,70.0,0.9,12,0,390,0
CAL-00408,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2020,70.0,1.25,7,0,611,1
CAL-00409,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,4,1,338,0
CAL-00410,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,6,0,479,1
CAL-00411,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2020,70.0,1.35,10,1,671,1
CAL-00412,CALI,VIF,Comisaria_2_Familia_Cali,2024,70.0,1.1,4,0,428,1
CAL-00413,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,7,0,467,1
CAL-00414,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2022,70.0,1.25,14,0,618,1
CAL-00415,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,6,0,494,1
CAL-00416,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,1,0,427,1
CAL-00417,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2023,70.0,1.3,6,0,494,1
CAL-00418,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,5,1,591,1
CAL-00419,CALI,VIF,Comisaria_3_Familia_Cali,2021,70.0,0.9,2,0,305,0
CAL-00420,CALI,VIF,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,0,394,1
CAL-00421,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,3,0,503,0
CAL-00422,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2023,70.0,0.95,3,1,475,0
CAL-00423,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,3,0,490,1
CAL-00424,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2024,70.0,1.3,8,0,613,1
CAL-00425,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,4,0,407,1
CAL-00426,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,1,0,509,1
CAL-00427,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,9,0,468,1
CAL-00428,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2023,70.0,1.3,7,0,482,0
CAL-00429,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,0,490,1
CAL-00430,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,3,0,468,1
CAL-00431,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,5,0,540,1
CAL-00432,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,0,433,1
CAL-00433,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2024,70.0,1.45,8,1,580,0
CAL-00434,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,16,0,660,1
CAL-00435,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,1,0,484,1
CAL-00436,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,5,1,512,1
CAL-00437,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,3,1,624,1
CAL-00438,CALI,SUSTANCIAS,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,1,0,437,1
CAL-00439,CALI,SUSTANCIAS,Juzgado_3_Familia_Cali,2024,70.0,1.2,3,0,479,1
CAL-00440,CALI,ALIMENTOS,Juzgado_1_Familia_Cali,2023,70.0,1.45,4,1,418,0
CAL-00441,CALI,VIF,Juzgado_5_Familia_Cali,2023,70.0,0.95,8,0,424,1
CAL-00442,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,10,0,480,1
CAL-00443,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,5,0,418,1
CAL-00444,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2023,70.0,1.1,5,1,682,1
CAL-00445,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2022,70.0,0.9,3,1,574,1
CAL-00446,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2021,70.0,1.35,1,1,665,1
CAL-00447,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2023,70.0,0.9,1,0,422,1
CAL-00448,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,11,0,609,1
CAL-00449,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2024,70.0,1.3,6,1,397,0
CAL-00450,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,8,0,401,0
CAL-00451,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,1,0,210,0
CAL-00452,CALI,ALIMENTOS,Juzgado_2_Familia_Cali,2021,70.0,1.3,1,0,496,1
CAL-00453,CALI,SUSTANCIAS,Comisaria_3_Familia_Cali,2024,70.0,0.9,12,1,529,0
CAL-00454,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2024,70.0,1.35,17,0,697,1
CAL-00455,CALI,HURTO_PATRIMONIAL,Comisaria_3_Familia_Cali,2022,70.0,0.9,5,0,480,1
CAL-00456,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2020,70.0,1.1,6,1,654,1
CAL-00457,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,5,0,420,1
CAL-00458,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,1,1,628,1
CAL-00459,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,8,1,717,1
CAL-00460,CALI,VIF,Juzgado_5_Familia_Cali,2022,70.0,0.95,5,0,370,1
CAL-00461,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2022,70.0,1.1,9,0,350,0
CAL-00462,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2024,70.0,1.15,6,0,257,0
CAL-00463,CALI,VIF,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,2,0,347,0
CAL-00464,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2021,70.0,1.15,1,0,471,1
CAL-00465,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2024,70.0,1.3,1,0,479,1
CAL-00466,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia_Cali,2020,70.0,1.3,11,0,669,1
CAL-00467,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,4,1,596,1
CAL-00468,CALI,VIF,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,5,0,467,1
CAL-00469,CALI,ALIMENTOS,Comisaria_1_Familia_Cali,2024,70.0,1.25,6,1,475,0
CAL-00470,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1_Cali,2023,70.0,1.35,1,0,595,1
CAL-00471,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2022,70.0,1.1,1,1,644,1
CAL-00472,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2022,70.0,1.15,3,1,352,0
CAL-00473,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia_Cali,2024,70.0,1.25,2,1,494,0
CAL-00474,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2024,70.0,0.95,4,0,437,1
CAL-00475,CALI,ALIMENTOS,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,1,614,1
CAL-00476,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2020,70.0,0.9,8,1,606,1
CAL-00477,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2020,70.0,1.15,2,1,425,0
CAL-00478,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,2,0,407,1
CAL-00479,CALI,SUSTANCIAS,Juzgado_4_Familia_Cali,2024,70.0,1.1,2,0,422,1
CAL-00480,CALI,VIF,Juzgado_3_Familia_Cali,2023,70.0,1.2,4,0,442,1
CAL-00481,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,3,0,467,1
CAL-00482,CALI,ALIMENTOS,Juzgado_5_Familia_Cali,2021,70.0,0.95,6,1,522,0
CAL-00483,CALI,ALIMENTOS,Comisaria_2_Familia_Cali,2021,70.0,1.1,8,1,676,1
CAL-00484,CALI,SUSTANCIAS,Juzgado_2_Familia_Cali,2022,70.0,1.3,12,0,548,1
CAL-00485,CALI,ALIMENTOS,Comisaria_3_Familia_Cali,2024,70.0,0.9,15,0,556,1
CAL-00486,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2021,70.0,1.2,2,0,530,1
CAL-00487,CALI,VIF,Juzgado_2_Familia_Cali,2024,70.0,1.3,8,1,411,0
CAL-00488,CALI,SUSTANCIAS,Juzgado_1_Familia_Cali,2023,70.0,1.45,3,1,516,0
CAL-00489,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2_Cali,2023,70.0,1.15,5,1,671,1
CAL-00490,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2023,70.0,1.1,3,0,515,1
CAL-00491,CALI,SUSTANCIAS,Juzgado_5_Familia_Cali,2023,70.0,0.95,2,0,360,1
CAL-00492,CALI,VIF,Comisaria_3_Familia_Cali,2024,70.0,0.9,9,0,404,1
CAL-00493,CALI,VIF,Comisaria_1_Familia_Cali,2022,70.0,1.25,8,0,485,1
CAL-00494,CALI,VIF,Comisaria_1_Familia_Cali,2023,70.0,1.25,1,0,416,1
CAL-00495,CALI,HURTO_PATRIMONIAL,Comisaria_2_Familia_Cali,2024,70.0,1.1,2,1,709,1
CAL-00496,CALI,HURTO_PATRIMONIAL,Juzgado_4_Familia_Cali,2023,70.0,1.1,2,0,519,1
CAL-00497,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1_Cali,2022,70.0,1.35,1,0,525,1
CAL-00498,CALI,VIF,Comisaria_1_Familia_Cali,2024,70.0,1.25,3,0,454,1
CAL-00499,CALI,VIF,Juzgado_3_Familia_Cali,2022,70.0,1.2,8,0,484,1
CAL-00500,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia_Cali,2023,70.0,1.2,7,1,447,0
CAL-00501,CALI,VIF,Juzgado_5_Familia_Cali,2024,70.0,0.95,2,0,363,1
