expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado,tipo_proceso_enc,municipio_enc,despacho_enc,duracion_estimada,p75_duracion,riesgo
EXP-03966,BUENAVENTURA,VIF,Juzgado_1_Familia,2020,89,1.35,7,0,424,1,3,0,2,349,325.75,Medio
EXP-04614,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2024,67,0.9,8,0,384,1,0,7,1,349,341.0,Medio
EXP-02293,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2021,35,1.25,8,0,361,1,3,10,5,348,306.0,Medio
EXP-02845,JAMUNDI,SUSTANCIAS,Juzgado_3_Familia,2022,67,0.95,8,0,341,1,2,7,4,348,288.5,Medio
EXP-03015,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2021,41,0.9,5,1,418,1,0,4,1,348,341.0,Medio
EXP-04585,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2021,33,1.25,8,0,361,1,3,13,5,348,306.0,Medio
EXP-00114,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2023,44,0.9,5,1,338,1,0,5,1,347,341.0,Medio
EXP-00812,FLORIDA,VIF,Juzgado_1_Familia,2024,44,1.35,8,0,357,1,3,5,2,347,325.75,Medio
EXP-00819,EL CERRITO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,41,1.25,8,0,384,1,2,4,5,347,318.25,Medio
EXP-01067,FLORIDA,VIF,Juzgado_1_Familia,2023,44,1.35,8,0,255,1,3,5,2,347,325.75,Medio
EXP-02065,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2023,53,1.25,8,0,404,1,3,6,5,347,306.0,Medio
EXP-02899,CALI,VIF,Juzgado_2_Familia,2023,82,1.2,8,0,337,1,3,1,3,347,296.5,Medio
EXP-03618,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,58,1.25,8,0,373,1,2,3,5,347,318.25,Medio
EXP-04109,JAMUNDI,VIF,Juzgado_2_Familia,2020,67,1.2,8,0,377,1,3,7,3,347,296.5,Medio
EXP-00189,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,8,0,321,1,3,7,2,346,325.75,Medio
EXP-00357,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,48,0.9,5,1,334,1,0,2,1,346,341.0,Medio
EXP-00489,JAMUNDI,VIF,Juzgado_1_Familia,2023,67,1.35,8,0,378,1,3,7,2,346,325.75,Medio
EXP-00544,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,48,0.9,5,1,281,1,0,2,1,346,341.0,Medio
EXP-02187,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2024,53,0.95,8,0,336,1,3,6,4,346,255.0,Medio
EXP-02659,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2022,53,0.95,8,0,381,1,3,6,4,346,255.0,Medio
EXP-02848,JAMUNDI,VIF,Juzgado_3_Familia,2023,67,0.95,8,0,344,1,3,7,4,346,255.0,Medio
EXP-04135,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2023,58,0.9,5,1,280,1,0,3,1,346,341.0,Medio
EXP-04261,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_1_Familia,2022,53,1.1,8,0,387,1,2,6,0,346,303.0,Medio
EXP-04582,TULUA,ALIMENTOS,Comisaria_2_Familia,2023,71,0.9,5,1,362,1,0,11,1,346,341.0,Medio
EXP-00255,JAMUNDI,VIF,Juzgado_3_Familia,2022,67,0.95,8,0,341,1,3,7,4,345,255.0,Medio
EXP-04975,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_2_Familia,2024,53,1.2,8,0,405,1,2,6,3,345,321.0,Medio
EXP-00035,PRADERA,ALIMENTOS,Comisaria_2_Familia,2022,38,0.9,5,1,273,1,0,9,1,344,341.0,Medio
EXP-02050,EL CERRITO,SUSTANCIAS,Juzgado_2_Familia,2023,41,1.2,8,0,345,1,2,4,3,344,321.0,Medio
EXP-00667,TULUA,SUSTANCIAS,Comisaria_2_Familia,2023,71,0.9,8,0,363,1,2,11,1,343,264.75,Medio
EXP-03392,TULUA,SUSTANCIAS,Comisaria_2_Familia,2023,71,0.9,8,0,326,1,2,11,1,343,264.75,Medio
EXP-00679,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2020,89,1.25,7,0,381,1,2,0,5,342,318.25,Medio
EXP-01724,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2021,89,1.25,7,0,350,1,3,0,5,342,306.0,Medio
EXP-01954,CANDELARIA,ALIMENTOS,Comisaria_2_Familia,2024,48,0.9,8,0,304,1,0,2,1,342,341.0,Medio
EXP-02926,TULUA,VIF,Juzgado_2_Familia,2021,71,1.2,8,0,368,1,3,11,3,342,296.5,Medio
EXP-03538,YUMBO,VIF,Juzgado_1_Familia,2023,62,1.35,8,0,341,1,3,12,2,342,325.75,Medio
EXP-04731,YUMBO,VIF,Juzgado_1_Familia,2023,62,1.35,8,0,347,1,3,12,2,342,325.75,Medio
EXP-02453,TULUA,VIF,Comisaria_1_Familia,2022,71,1.1,8,0,368,1,3,11,0,341,279.0,Medio
EXP-03328,PALMIRA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,74,1.25,7,0,238,1,2,8,5,341,318.25,Medio
EXP-04400,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2023,58,1.25,8,0,391,0,3,3,5,341,306.0,Medio
EXP-04531,CANDELARIA,SUSTANCIAS,Juzgado_1_Familia,2020,48,1.35,8,0,313,0,2,2,2,341,336.0,Medio
EXP-04894,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2023,58,1.25,8,0,324,1,3,3,5,341,306.0,Medio
EXP-00831,SEVILLA,VIF,Juzgado_2_Familia,2022,35,1.2,8,0,339,1,3,10,3,340,296.5,Medio
EXP-02922,PALMIRA,VIF,Juzgado_Penal_Municipal_2,2024,74,1.05,8,0,384,1,3,8,6,340,268.0,Medio
EXP-02954,YUMBO,VIF,Juzgado_Penal_Municipal_1,2023,62,1.25,8,0,350,1,3,12,5,340,306.0,Medio
EXP-04943,YUMBO,VIF,Juzgado_Penal_Municipal_1,2024,62,1.25,8,0,319,1,3,12,5,340,306.0,Medio
EXP-00177,TULUA,VIF,Juzgado_Penal_Municipal_1,2023,71,1.25,8,0,304,1,3,11,5,339,306.0,Medio
EXP-01833,PRADERA,VIF,Juzgado_2_Familia,2022,38,1.2,8,0,379,1,3,9,3,339,296.5,Medio
EXP-03277,TULUA,VIF,Juzgado_Penal_Municipal_1,2024,71,1.25,8,0,327,1,3,11,5,339,306.0,Medio
EXP-03958,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2024,53,1.05,8,0,310,1,3,6,6,339,268.0,Medio
EXP-00091,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,8,0,373,1,3,12,0,338,279.0,Medio
EXP-00479,CARTAGO,SUSTANCIAS,Comisaria_1_Familia,2021,58,1.1,8,0,320,1,2,3,0,338,303.0,Medio
EXP-00761,CALI,SUSTANCIAS,Comisaria_2_Familia,2022,82,0.9,8,0,325,1,2,1,1,338,264.75,Medio
EXP-01076,YUMBO,VIF,Juzgado_2_Familia,2024,62,1.2,8,0,299,1,3,12,3,338,296.5,Medio
EXP-01333,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2023,74,1.25,7,0,378,1,3,8,5,338,306.0,Medio
EXP-01702,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,8,0,344,1,3,12,0,338,279.0,Medio
EXP-02262,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2023,74,1.25,7,0,321,1,3,8,5,338,306.0,Medio
EXP-02981,YUMBO,VIF,Juzgado_2_Familia,2023,62,1.2,8,0,359,1,3,12,3,338,296.5,Medio
EXP-04035,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2021,58,0.95,8,0,225,1,2,3,4,338,288.5,Medio
EXP-04753,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,8,0,300,1,3,12,0,338,279.0,Medio
EXP-04767,YUMBO,VIF,Comisaria_1_Familia,2024,62,1.1,8,0,315,1,3,12,0,338,279.0,Medio
EXP-04915,YUMBO,VIF,Juzgado_2_Familia,2024,62,1.2,8,0,331,1,3,12,3,338,296.5,Medio
EXP-00171,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2024,33,1.25,8,0,314,1,3,13,5,337,306.0,Medio
EXP-00571,PALMIRA,VIF,Comisaria_1_Familia,2021,74,1.1,8,0,363,1,3,8,0,337,279.0,Medio
EXP-02547,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2024,33,1.25,8,0,281,1,3,13,5,337,306.0,Medio
EXP-00732,YUMBO,VIF,Juzgado_Penal_Municipal_1,2020,62,1.25,8,0,322,1,3,12,5,336,306.0,Medio
EXP-03078,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2023,41,1.25,8,0,336,1,3,4,5,336,306.0,Medio
EXP-03972,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2024,41,1.25,8,0,296,1,3,4,5,336,306.0,Medio
EXP-00154,ZARZAL,VIF,Juzgado_2_Familia,2023,33,1.2,8,0,275,1,3,13,3,335,296.5,Medio
EXP-01227,PALMIRA,VIF,Comisaria_1_Familia,2020,74,1.1,8,0,370,1,3,8,0,335,279.0,Medio
EXP-03136,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2023,48,1.25,8,0,307,1,3,2,5,335,306.0,Medio
EXP-03163,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2020,48,1.25,8,0,283,1,3,2,5,335,306.0,Medio
EXP-03227,YUMBO,VIF,Comisaria_1_Familia,2022,62,1.1,8,0,335,1,3,12,0,334,279.0,Medio
EXP-01650,CARTAGO,VIF,Comisaria_2_Familia,2024,58,0.9,8,0,317,1,3,3,1,333,238.0,Medio
EXP-04093,PALMIRA,SUSTANCIAS,Juzgado_3_Familia,2023,74,0.95,7,0,398,1,2,8,4,333,288.5,Medio
EXP-00097,PALMIRA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2020,74,1.25,7,0,335,1,2,8,5,332,318.25,Medio
EXP-03102,CANDELARIA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,48,1.05,8,0,419,1,2,2,6,332,275.0,Medio
EXP-00821,YUMBO,VIF,Juzgado_3_Familia,2024,62,0.95,8,0,265,1,3,12,4,331,255.0,Medio
EXP-01132,PALMIRA,VIF,Comisaria_2_Familia,2023,74,0.9,8,0,348,1,3,8,1,331,238.0,Medio
EXP-03470,BUENAVENTURA,VIF,Juzgado_2_Familia,2021,89,1.2,7,0,421,1,3,0,3,331,296.5,Medio
EXP-03553,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2023,89,1.05,8,0,301,1,3,0,6,331,268.0,Medio
EXP-04803,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2023,89,1.05,8,0,295,1,3,0,6,331,268.0,Medio
EXP-01148,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,62,1.25,7,0,346,1,2,12,5,330,318.25,Medio
EXP-01974,YUMBO,VIF,Comisaria_2_Familia,2024,62,0.9,8,0,369,1,3,12,1,330,238.0,Medio
EXP-02429,FLORIDA,SUSTANCIAS,Juzgado_3_Familia,2023,44,0.95,8,0,362,1,2,5,4,330,288.5,Medio
EXP-03260,EL CERRITO,SUSTANCIAS,Comisaria_1_Familia,2024,41,1.1,8,0,368,1,2,4,0,330,303.0,Medio
EXP-03293,TULUA,VIF,Comisaria_1_Familia,2020,71,1.1,8,0,318,1,3,11,0,329,279.0,Medio
EXP-03321,CANDELARIA,VIF,Juzgado_Penal_Municipal_2,2023,48,1.05,8,0,373,1,3,2,6,329,268.0,Medio
EXP-03714,FLORIDA,VIF,Juzgado_Penal_Municipal_2,2022,44,1.05,8,0,369,1,3,5,6,329,268.0,Medio
EXP-03910,CANDELARIA,VIF,Juzgado_Penal_Municipal_2,2023,48,1.05,8,0,288,1,3,2,6,329,268.0,Medio
EXP-00552,FLORIDA,VIF,Juzgado_Penal_Municipal_2,2024,44,1.05,8,0,286,1,3,5,6,327,268.0,Medio
EXP-01686,SEVILLA,VIF,Juzgado_1_Familia,2024,35,1.35,7,0,363,1,3,10,2,327,325.75,Medio
EXP-02921,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2022,89,1.25,7,0,317,1,3,0,5,327,306.0,Medio
EXP-04527,BUENAVENTURA,VIF,Comisaria_2_Familia,2021,89,0.9,8,0,305,1,3,0,1,326,238.0,Medio
EXP-00868,CALI,VIF,Juzgado_Penal_Municipal_1,2022,82,1.25,7,0,353,1,3,1,5,325,306.0,Medio
EXP-02255,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,62,1.25,7,0,390,1,2,12,5,325,318.25,Medio
EXP-02498,CALI,VIF,Juzgado_Penal_Municipal_1,2023,82,1.25,7,0,317,1,3,1,5,325,306.0,Medio
EXP-03115,CALI,VIF,Juzgado_Penal_Municipal_1,2022,82,1.25,7,0,353,1,3,1,5,325,306.0,Medio
EXP-00016,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2023,89,1.25,7,0,309,1,3,0,5,324,306.0,Medio
EXP-00252,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2023,89,1.25,7,0,325,1,3,0,5,324,306.0,Medio
EXP-01126,SEVILLA,VIF,Juzgado_3_Familia,2022,35,0.95,8,0,281,1,3,10,4,324,255.0,Medio
EXP-02312,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2024,89,1.25,7,0,255,1,3,0,5,324,306.0,Medio
EXP-02629,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2024,89,1.25,7,0,346,1,3,0,5,324,306.0,Medio
EXP-03060,ZARZAL,VIF,Juzgado_Penal_Municipal_2,2024,33,1.05,8,0,344,1,3,13,6,324,268.0,Medio
EXP-03499,BUENAVENTURA,SUSTANCIAS,Juzgado_3_Familia,2024,89,0.95,7,0,286,1,2,0,4,324,288.5,Medio
EXP-00930,BUENAVENTURA,VIF,Comisaria_1_Familia,2022,89,1.1,7,0,372,1,3,0,0,323,279.0,Medio
EXP-03310,PALMIRA,VIF,Juzgado_2_Familia,2023,74,1.2,7,0,302,1,3,8,3,323,296.5,Medio
EXP-03692,CALI,VIF,Juzgado_3_Familia,2024,82,0.95,7,0,339,1,3,1,4,323,255.0,Medio
EXP-03713,PALMIRA,VIF,Juzgado_2_Familia,2024,74,1.2,7,0,315,1,3,8,3,323,296.5,Medio
EXP-04419,ZARZAL,SUSTANCIAS,Juzgado_2_Familia,2023,33,1.2,7,0,374,1,2,13,3,323,321.0,Medio
EXP-04440,PALMIRA,VIF,Juzgado_2_Familia,2024,74,1.2,7,0,345,1,3,8,3,323,296.5,Medio
EXP-04790,CALI,VIF,Juzgado_3_Familia,2024,82,0.95,7,0,245,1,3,1,4,323,255.0,Medio
EXP-00399,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,71,1.25,7,0,292,0,2,11,5,322,318.25,Medio
EXP-01881,PALMIRA,VIF,Juzgado_2_Familia,2022,74,1.2,7,0,354,1,3,8,3,322,296.5,Medio
EXP-03289,CALI,VIF,Comisaria_1_Familia,2024,82,1.1,7,0,348,1,3,1,0,321,279.0,Medio
EXP-04489,CALI,VIF,Juzgado_3_Familia,2022,82,0.95,7,0,319,1,3,1,4,321,255.0,Medio
EXP-04574,CALI,VIF,Comisaria_1_Familia,2024,82,1.1,7,0,376,1,3,1,0,321,279.0,Medio
EXP-04870,BUENAVENTURA,VIF,Juzgado_3_Familia,2023,89,0.95,7,0,343,1,3,0,4,321,255.0,Medio
EXP-01768,FLORIDA,VIF,Comisaria_2_Familia,2023,44,0.9,8,0,291,1,3,5,1,320,238.0,Medio
EXP-02817,JAMUNDI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,67,1.25,7,0,332,1,2,7,5,320,318.25,Medio
EXP-03611,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,58,1.25,7,0,304,1,2,3,5,320,318.25,Medio
EXP-00846,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,53,1.25,7,0,277,1,2,6,5,319,318.25,Medio
EXP-01717,YUMBO,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,62,1.25,7,0,291,1,2,12,5,319,318.25,Medio
EXP-02579,BUENAVENTURA,SUSTANCIAS,Comisaria_1_Familia,2022,89,1.1,7,0,284,1,2,0,0,318,303.0,Medio
EXP-03656,CARTAGO,SUSTANCIAS,Comisaria_2_Familia,2020,58,0.9,7,0,378,1,2,3,1,318,264.75,Medio
EXP-00550,PALMIRA,VIF,Comisaria_1_Familia,2023,74,1.1,7,0,288,1,3,8,0,317,279.0,Medio
EXP-02394,PALMIRA,VIF,Comisaria_1_Familia,2024,74,1.1,7,0,342,1,3,8,0,317,279.0,Medio
EXP-03018,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2024,35,1.25,7,0,230,1,3,10,5,317,306.0,Medio
EXP-03654,PALMIRA,VIF,Comisaria_1_Familia,2024,74,1.1,7,0,266,1,3,8,0,317,279.0,Medio
EXP-04669,PALMIRA,VIF,Comisaria_1_Familia,2024,74,1.1,7,0,319,1,3,8,0,317,279.0,Medio
EXP-00065,JAMUNDI,VIF,Juzgado_3_Familia,2024,67,0.95,7,0,377,1,3,7,4,316,255.0,Medio
EXP-00994,SEVILLA,VIF,Juzgado_2_Familia,2024,35,1.2,7,0,334,1,3,10,3,316,296.5,Medio
EXP-03108,JAMUNDI,VIF,Juzgado_3_Familia,2023,67,0.95,7,0,359,1,3,7,4,316,255.0,Medio
EXP-03576,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2021,58,0.95,7,0,371,1,2,3,4,316,288.5,Medio
EXP-04005,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_3_Familia,2024,53,0.95,7,0,393,1,2,6,4,316,288.5,Medio
EXP-01216,CARTAGO,VIF,Juzgado_3_Familia,2021,58,0.95,7,0,345,1,3,3,4,315,255.0,Medio
EXP-01298,JAMUNDI,SUSTANCIAS,Juzgado_3_Familia,2024,67,0.95,7,0,280,1,2,7,4,315,288.5,Medio
EXP-03275,BUENAVENTURA,VIF,Juzgado_2_Familia,2024,89,1.2,7,0,291,1,3,0,3,315,296.5,Medio
EXP-00363,CARTAGO,VIF,Juzgado_3_Familia,2024,58,0.95,7,0,297,1,3,3,4,314,255.0,Medio
EXP-00608,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2020,33,1.25,7,0,321,1,3,13,5,314,306.0,Medio
EXP-01296,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2020,33,1.25,7,0,334,1,3,13,5,314,306.0,Medio
EXP-03434,CARTAGO,VIF,Juzgado_3_Familia,2024,58,0.95,7,0,299,1,3,3,4,314,255.0,Medio
EXP-03909,CARTAGO,VIF,Juzgado_2_Familia,2022,58,1.2,7,0,367,1,3,3,3,314,296.5,Medio
EXP-04635,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2022,58,1.25,7,0,291,1,3,3,5,314,306.0,Medio
EXP-01359,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2024,33,1.25,7,0,355,1,3,13,5,313,306.0,Medio
EXP-01514,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2023,33,1.25,7,0,301,1,3,13,5,313,306.0,Medio
EXP-01943,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,89,1.05,7,0,283,1,2,0,6,313,275.0,Medio
EXP-02374,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2021,35,1.25,7,0,321,1,3,10,5,313,306.0,Medio
EXP-02425,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_2_Familia,2024,53,0.9,7,0,296,1,2,6,1,313,264.75,Medio
EXP-02609,TULUA,VIF,Juzgado_3_Familia,2024,71,0.95,7,0,333,1,3,11,4,313,255.0,Medio
EXP-02652,YUMBO,VIF,Juzgado_Penal_Municipal_1,2022,62,1.25,7,0,295,1,3,12,5,313,306.0,Medio
EXP-02756,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,89,1.05,7,0,253,1,2,0,6,313,275.0,Medio
EXP-01783,CANDELARIA,VIF,Juzgado_3_Familia,2022,48,0.95,7,0,332,1,3,2,4,312,255.0,Medio
EXP-02564,YUMBO,VIF,Comisaria_2_Familia,2022,62,0.9,7,0,240,1,3,12,1,312,238.0,Medio
EXP-02680,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2023,58,0.95,7,0,321,1,2,3,4,312,288.5,Medio
EXP-03791,BUENAVENTURA,SUSTANCIAS,Comisaria_2_Familia,2021,89,0.9,7,0,346,1,2,0,1,312,264.75,Medio
EXP-04053,ZARZAL,VIF,Juzgado_2_Familia,2023,33,1.2,7,0,319,1,3,13,3,312,296.5,Medio
EXP-00722,PRADERA,VIF,Juzgado_Penal_Municipal_1,2024,38,1.25,7,0,250,1,3,9,5,311,306.0,Medio
EXP-01057,CANDELARIA,VIF,Juzgado_2_Familia,2022,48,1.2,7,0,295,1,3,2,3,311,296.5,Medio
EXP-01213,PRADERA,VIF,Juzgado_Penal_Municipal_1,2024,38,1.25,7,0,264,1,3,9,5,311,306.0,Medio
EXP-01584,PRADERA,VIF,Juzgado_Penal_Municipal_1,2023,38,1.25,7,0,325,1,3,9,5,311,306.0,Medio
EXP-03988,PRADERA,VIF,Juzgado_Penal_Municipal_1,2023,38,1.25,7,0,260,1,3,9,5,311,306.0,Medio
EXP-04269,CANDELARIA,VIF,Juzgado_Penal_Municipal_2,2022,48,1.05,7,0,272,1,3,2,6,311,268.0,Medio
EXP-00473,CARTAGO,VIF,Juzgado_2_Familia,2023,58,1.2,7,0,309,1,3,3,3,310,296.5,Medio
EXP-00501,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2023,53,1.25,7,0,346,1,3,6,5,310,306.0,Medio
EXP-00516,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2024,58,1.25,7,0,359,1,3,3,5,310,306.0,Medio
EXP-00694,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2023,74,1.25,6,0,364,1,3,8,5,310,306.0,Medio
EXP-00709,TULUA,SUSTANCIAS,Comisaria_1_Familia,2024,71,1.1,7,0,373,1,2,11,0,310,303.0,Medio
EXP-00841,TULUA,SUSTANCIAS,Comisaria_1_Familia,2023,71,1.1,7,0,354,1,2,11,0,310,303.0,Medio
EXP-01495,CARTAGO,VIF,Juzgado_2_Familia,2023,58,1.2,7,0,329,1,3,3,3,310,296.5,Medio
EXP-02067,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2023,74,1.25,6,0,286,1,3,8,5,310,306.0,Medio
EXP-02214,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2024,53,1.25,7,0,285,1,3,6,5,310,306.0,Medio
EXP-02288,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2024,53,1.25,7,0,334,1,3,6,5,310,306.0,Medio
EXP-02708,CARTAGO,VIF,Juzgado_2_Familia,2024,58,1.2,7,0,291,1,3,3,3,310,296.5,Medio
EXP-02901,TULUA,SUSTANCIAS,Comisaria_2_Familia,2024,71,0.9,7,0,348,1,2,11,1,310,264.75,Medio
EXP-03113,PRADERA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,38,1.05,7,0,305,1,2,9,6,310,275.0,Medio
EXP-03461,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2024,53,1.25,7,0,278,1,3,6,5,310,306.0,Medio
EXP-03897,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2024,58,1.25,7,0,231,1,3,3,5,310,306.0,Medio
EXP-04624,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2024,74,1.25,6,0,350,1,3,8,5,310,306.0,Medio
EXP-00225,PALMIRA,VIF,Juzgado_Penal_Municipal_2,2024,74,1.05,7,0,273,1,3,8,6,309,268.0,Medio
EXP-00955,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,58,1.05,7,0,325,1,2,3,6,309,275.0,Medio
EXP-01614,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2023,53,0.9,7,0,302,1,3,6,1,309,238.0,Medio
EXP-03514,YUMBO,VIF,Juzgado_Penal_Municipal_1,2023,62,1.25,7,0,328,1,3,12,5,309,306.0,Medio
EXP-04196,EL CERRITO,VIF,Comisaria_1_Familia,2020,41,1.1,8,0,283,1,3,4,0,309,279.0,Medio
EXP-04248,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2020,35,1.25,7,0,332,1,3,10,5,309,306.0,Medio
EXP-04283,PALMIRA,SUSTANCIAS,Comisaria_1_Familia,2022,74,1.1,7,0,328,1,2,8,0,309,303.0,Medio
EXP-01233,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2022,67,1.25,7,0,288,1,3,7,5,308,306.0,Medio
EXP-03169,CARTAGO,SUSTANCIAS,Comisaria_1_Familia,2024,58,1.1,7,0,417,1,2,3,0,308,303.0,Medio
EXP-03691,CALI,VIF,Juzgado_Penal_Municipal_2,2022,82,1.05,7,0,275,0,3,1,6,308,268.0,Medio
EXP-04407,CARTAGO,VIF,Comisaria_1_Familia,2023,58,1.1,7,0,353,1,3,3,0,308,279.0,Medio
EXP-00758,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2024,67,1.25,7,0,269,0,3,7,5,307,306.0,Medio
EXP-01262,CARTAGO,VIF,Comisaria_2_Familia,2023,58,0.9,7,0,342,1,3,3,1,307,238.0,Medio
EXP-02061,BUENAVENTURA,VIF,Comisaria_2_Familia,2023,89,0.9,7,0,244,1,3,0,1,307,238.0,Medio
EXP-02242,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,89,1.05,7,0,275,1,2,0,6,307,275.0,Medio
EXP-02664,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,53,1.05,7,0,266,1,2,6,6,307,275.0,Medio
EXP-02825,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2022,74,1.25,6,0,301,1,3,8,5,307,306.0,Medio
EXP-03193,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2020,58,1.05,7,0,294,1,2,3,6,307,275.0,Medio
EXP-04118,GUADALAJARA DE BUGA,VIF,Comisaria_1_Familia,2023,53,1.1,7,0,289,1,3,6,0,307,279.0,Medio
EXP-04367,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2022,74,1.25,6,0,358,1,3,8,5,307,306.0,Medio
EXP-01646,TULUA,VIF,Comisaria_1_Familia,2022,71,1.1,7,0,297,1,3,11,0,306,279.0,Medio
EXP-02108,TULUA,VIF,Juzgado_2_Familia,2023,71,1.2,7,0,318,1,3,11,3,306,296.5,Medio
EXP-03234,JAMUNDI,VIF,Juzgado_2_Familia,2023,67,1.2,7,0,324,1,3,7,3,306,296.5,Medio
EXP-00054,CALI,VIF,Juzgado_Penal_Municipal_2,2024,82,1.05,7,0,345,1,3,1,6,305,268.0,Medio
EXP-00135,CARTAGO,VIF,Juzgado_Penal_Municipal_2,2020,58,1.05,7,0,305,1,3,3,6,305,268.0,Medio
EXP-01220,SEVILLA,VIF,Comisaria_2_Familia,2022,35,0.9,7,0,299,1,3,10,1,305,238.0,Medio
EXP-01454,FLORIDA,VIF,Juzgado_2_Familia,2022,44,1.2,7,0,248,1,3,5,3,305,296.5,Medio
EXP-03165,YUMBO,SUSTANCIAS,Juzgado_3_Familia,2024,62,0.95,7,0,331,1,2,12,4,305,288.5,Medio
