c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,tipo_municipio_isla_rea_no,categoria_municipio,comisarias_ley_2126_100_000,existencia_de_comisarias,nombre_comisaria,direcci_n_comisara,telefono_de_contacto,horario_de_atenci_n,longitud_de_ubicaci_n_de,latitud_de_ubicaci_n_de_la,coordenadas_de_ubicaci_n,fuente
50,META,50110,BARRANCA DE UPIA,Municipio,6,1,1,COMISARIA DE FAMILIA DE BARRANCA DE UPÍA,"Sede principal Calle 11 Nº 2-15/17 - Barrio Centro, Palacio Municipal",3108793911,Lunes a Jueves de 7:00 am a 12:00 m y de 2:00 pm a 6:00 pm y Viernes de 7:00 am a 12:00 m y de 2:00 pm a 5:00 pm,-72963415,4.5707393,4°33′53″N 72°57′45″O,Directorio Comisarias Ley 2126
50,META,50124,CABUYARO,Municipio,6,1,1,COMISARIA DE FAMILIA DE CABUYARO,Carrera 7 No. 7- 35 Barrio Centro,3212550090,unes a Viernes de 8:00am a 11:30am y de 2:00pm a 5:00pm,"-72,7919811358","4,28592465004",4°17′09″N 72°47′29″O,Directorio Comisarias Ley 2126
50,META,50150,CASTILLA LA NUEVA,Municipio,6,1,1,COMISARIA DE FAMILIA DE CASTILLA LA NUEVA,Calle 6 # 8-10 Barrio Centro,3123051602,Lunes a Jueves: 07:30 A.M. - 12:00 M y 1:30 P.M. - 05:30 P.M. Viernes: 07:30 A.M. - 12:00 M y 1:30 P.M. - 05:00 P.M,"-73,6881308587","3,82804244894",3° 49' 59'' N 73° 40' 59'' O,Directorio Comisarias Ley 2126
50,META,50223,CUBARRAL,Municipio,6,1,1,COMISARIA DE FAMILIA DE CUBARRAL,Carrera 9 # 8 - 12 - Parque Central,3103026881,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,8377386881","3,79361967387",3°47′34″N 73°50′15″O,Directorio Comisarias Ley 2126
50,META,50226,CUMARAL,Municipio,6,1,1,COMISARIA DE FAMILIA DE CUMARAL,Calle 11 # 20-20 Centro,3102537150,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,4861069057","4,26953744789",4°16′10″N 73°29′11″O﻿,Directorio Comisarias Ley 2126
50,META,50245,EL CALVARIO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL CALVARIO,Calle 6 N° 5 - 12 - Palacio Municipal,3124749596,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,7133268969","4,35261856617",4° 21' 48'' N73° 43' 15'' O,Directorio Comisarias Ley 2126
50,META,50251,EL CASTILLO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL CASTILLO,Cra 7 # 11-01 El Castillo,3152203533,lunes a viernes 7:30 am-12:00 m y 1:30 pm a 5:00 pm,"-73,7940123336","3,56383333473",43°28′09″N 3°45′58″O,Directorio Comisarias Ley 2126
50,META,50270,EL DORADO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL DORADO,Cra 5 Nº 6-25 Centro,3213096008,Lunes a Viernes : 7:00 am - 12:00 m y de 2:00 p.m - 5:00 pm,"-73,8350177222","3,7399977854",3° 43' 59'' N73° 49' 59'' O,Directorio Comisarias Ley 2126
50,META,50287,FUENTE DE ORO,Municipio,6,1,1,COMISARIA DE FAMILIA DE FUENTE DE ORO,Carrera 13 # 10 - 58 Barrio El Centro,3102673657,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,6179805402","3,46287020088",3°27′45″N 73°37′09″O,Directorio Comisarias Ley 2126
50,META,50318,GUAMAL,Municipio,6,1,1,COMISARIA DE FAMILIA DE GUAMAL,Calle 13 N° 07-09 Barrio Los Fundadores,3107860312,Lunes a Viernes 7:00 A.M. a 12:00 M. - 2:00 P.M. A 5:00 P.M.,"-73,7699625676","3,88014002777",9° 9' 0'' N74° 13' 59'' O,Directorio Comisarias Ley 2126
50,META,50325,MAPIRIPAN,Municipio,6,1,1,COMISARIA DE FAMILIA DE MAPIRIPÁN,Cll. 5 Nº 21-28 La Loma,3103210656,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-72,1356448716","2,89643885969",2°53′31″N 72°08′01″O﻿,Directorio Comisarias Ley 2126
50,META,50330,MESETAS,Municipio,6,1,1,COMISARIA DE FAMILIA DE MESETAS,Carrera 17 Numero 4 - 71/79 Barrio el Centro,3124977887,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-74,0443712626","3,38325958558",3°23′03″N 74°02′43″O,Directorio Comisarias Ley 2126
50,META,50350,LA MACARENA,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA MACARENA,Carrera 4 No. 10 - 21 Barrio Los Cristales,3134684214,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,7870674795","2,17821444079",2° 11' 1'' N 73° 47' 2'' O,Directorio Comisarias Ley 2126
50,META,50370,URIBE,Municipio,6,1,1,COMISARIA DE FAMILIA DE URIBE,Calle 5 No 5 - 27 Barrio Industrial,3224784105,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-74,3515437091","3,23965331351",3°14′27″N 74°21′13″O,Directorio Comisarias Ley 2126
50,META,50400,LEJANIAS,Municipio,6,1,2,COMISARIA DE FAMILIA DE LEJANÍAS,Carrera 12 Nº 6- 37,3115064211,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-74,0231951223","3,52474093193",3°31′37″N 74°01′24″O,Directorio Comisarias Ley 2126
50,META,50450,PUERTO CONCORDIA,Municipio,6,1,1,COMISARIA DE FAMILIA DE PUERTO CONCORDIA,carrera 3 Nº 12-39 barrio El Bosque,322 934 0804,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-72,7600452582","2,62308359227",2°37′24″N 72°45′33″O,Directorio Comisarias Ley 2126
50,META,50577,PUERTO LLERAS,Municipio,6,1,1,COMISARIA DE FAMILIA DE PUERTO LLERAS,Carrera 5 # 5 - 156 Barrio La Esperanza,3138853284,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,3738481508","3,27211893514",3°16′09″N 73°22′34″O,Directorio Comisarias Ley 2126
50,META,50590,PUERTO RICO,Municipio,6,1,1,COMISARIA DE FAMILIA DE PUERTO RICO,Carrera 3 N° 13-37 Barrio el Centro,3212268482,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,2065146907","2,93974329234",6º29'35''N74º24'26O,Directorio Comisarias Ley 2126
50,META,50606,RESTREPO,Municipio,6,1,1,COMISARIA DE FAMILIA DE RESTREPO,CALLE 7 CARRERA 8 01 BARRIO CENTRO,3123061176,Lunes a Viernes de: 7:30 am a 12:00 m y 1:00 pm a 5:00 pm,"-73,5646064827","4,26072972714",4° 15' 44'' N73° 33' 54'' O,Directorio Comisarias Ley 2126
50,META,50680,SAN CARLOS DE GUAROA,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAN CARLOS DE GUAROA,Calle 4 No. 10-37 Centro,314 308 4267,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,2414110088","3,71053695717",3°42′40″N 73°14′33″O,Directorio Comisarias Ley 2126
50,META,50683,SAN JUAN DE ARAMA,Municipio,6,1,2,COMISARIA DE FAMILIA DE SAN JUAN DE ARAMA,Carrera 9 N° 11-25/35 Barrio el Centro,3138858755,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,8758311729","3,37372791392",3° 22' 20'' N 73° 52' 34'' O,Directorio Comisarias Ley 2126
50,META,50686,SAN JUANITO,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAN JUANITO,Carrera 3a. No. 6-54 Centro,3134040868,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,6767015182","4,45818278703",4° 27' 29'' N73° 40' 36'' O,Directorio Comisarias Ley 2126
50,META,50689,SAN MARTIN,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAN MARTÍN,"Carrera 5 N° 4 - 75, Barrio Fundadores",3208411236,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,6956173593","3,70188012803",8°00′00″N 73°30′37″O,Directorio Comisarias Ley 2126
50,META,50711,VISTAHERMOSA,Municipio,6,1,1,COMISARIA DE FAMILIA DE VISTAHERMOSA,Carrera 13 Calle 9ª Esquina,3147569909,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-73,7510280336","3,1256671671",3°07′26″N 73°45′05″O,Directorio Comisarias Ley 2126
52,NARINO,52019,ALBAN,Municipio,6,1,1,COMISARIA DE FAMILIA DE ALBÁN,Calle 4 No. 2-04 B/Bello Horizonte,3234859559,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,0807152293","1,47496804045",1°28′26″N 77°04′51″O,Directorio Comisarias Ley 2126
52,NARINO,52022,ALDANA,Municipio,6,1,1,COMISARIA DE FAMILIA DE ALDANA,Carrera 5 No. 5A - 32 Barrio el Centro,3184511225,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,7003576715","0,882181786542",0° 52' 59'' N: 77° 42' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52036,ANCUYA,Municipio,6,1,1,COMISARIA DE FAMILIA DE ANCUYA,Calle 2 # 3-59 B/ Libertad,3167475769,Lunes a Viernes de: 8:00 am a 12:00 m y 1:00 pm a 5:00 pm,"-77,5145167557","1,2633075786",1° 15' 47'' N77° 30' 49'' O,Directorio Comisarias Ley 2126
52,NARINO,52051,ARBOLEDA,Municipio,6,1,1,COMISARIA DE FAMILIA DE ARBOLEDA,Cra 3 Nº 5-56 Barrio Fátima,3206496794,De Martes a Viernes de 8:00 am a 1:00 pm de 2:00 pm a 5:0 pm y Sábado de 8:00 am a 1:00 PM,"-77,1353971483","1,50354352592",1º 30' 12” N 77º 08' 16”O,Directorio Comisarias Ley 2126
52,NARINO,52079,BARBACOAS,Municipio,6,1,1,COMISARIA DE FAMILIA DE BARBACOAS,Palacio Municipal,3207209636,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,1375768702","1,67144343524",1° 40' 21'' N 78° 8' 21'' O,Directorio Comisarias Ley 2126
52,NARINO,52083,BELEN,Municipio,6,1,1,COMISARIA DE FAMILIA DE BELÉN,Carrera 2da - Calle 5ta (Esquina),3113037333,Lunes a Jueves de 8:00 am a 1:00 pm y de 2:00 pm a 5:00 pm. Viernes de 8 am a 3pm,"-77,0156674722","1,59563639683",1° 35' 46'' N77° 0' 52'' O,Directorio Comisarias Ley 2126
52,NARINO,52110,BUESACO,Municipio,6,1,1,COMISARIA DE FAMILIA DE BUESACO,PARQUE PRINCIPAL -.CAM BUESACO CRA. 2 No 8 – 17,3217890440,Lunes a Viernes de: 8:00 am a 12:00 m y 1:00 pm a 5:00 pm,"-77,1564755847","1,38144599558",1° 22' 59'' N77° 9' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52203,COLON,Municipio,6,1,1,COMISARIA DE FAMILIA DE COLÓN,Calle 1 entre Carrera 1 y 2 -Palacio municipal,3234939218,Lunes a Viernes de 8:00 am a 12:00 pm y de 1:30 pm a 5:30 pm,"-77,0197774382","1,64387397047",1° 22' 59'' N 77° 9' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52207,CONSACA,Municipio,6,1,1,COMISARIA DE FAMILIA DE CONSACÁ,Calle 2 Carrera 6 Parque Principal,3166970660,Martes a Viernes de 08:00 Am a 12:30 m y de 02:00 Pm a 06:00 Pm - Sábado de 08:00 Am a 1:00 Pm,"-77,4657291646","1,20762916553",1° 38' 32'' N 77° 1' 8'' O,Directorio Comisarias Ley 2126
52,NARINO,52210,CONTADERO,Municipio,6,1,1,COMISARIA DE FAMILIA DE CONTADERO,"Calle 4 N° 1-16,Edificio Palacio Municipal",3186242629,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5494126615","0,910459437261",1° 12′ 26″ N77° 27′ 52″ O,Directorio Comisarias Ley 2126
52,NARINO,52215,CORDOBA,Municipio,6,1,1,COMISARIA DE FAMILIA DE CÓRDOBA,calle 4ta # 3-17 Barrio el Centro,3215761075,"LUNES A JUEVES DE 8 A 12 Y DE 2 A 6 , VIERNES DE 7 A 1 DE LA TARDE","-77,5178993163","0,854572506919",0° 51' 0'' N 77° 31' 1'' O,Directorio Comisarias Ley 2126
52,NARINO,52224,CUASPUD CARLOSAMA,Municipio,6,1,1,COMISARIA DE FAMILIA DE CUASPUD CARLOSAMA,Cra 3 No 4-09 Barrio Bolívar,3225750177,lunes a viernes de 8:00 am - 1:00 pm y de 2:00 pm - 5:00 pm,"-77,7289485108","0,862979644125",0° 52' 1'' N77° 43' 59'' O,Directorio Comisarias Ley 2126
52,NARINO,52227,CUMBAL,Municipio,6,1,1,COMISARIA DE FAMILIA DE CUMBAL,Cra 10 Nº 10-40 Barrio Boliva,3212098689,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,7922761776","0,906185196967",0° 54' 0'' N 77° 48' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52233,CUMBITARA,Municipio,6,1,1,COMISARIA DE FAMILIA DE CUMBITARA,Calle Principal Carrera 5 N° 3 – 66 Barrio. Belén,3147421513,Lunes a Jueves - Mañana 8:00 A.M. a 12:30 PM. - Tarde 2:00 P.M. a 6:00 P.M. / Viernes 8:00 A.M. a 6:00 P.M.,"-77,5781428707","1,6468385371",1°38′52″N 77°34′42″O,Directorio Comisarias Ley 2126
52,NARINO,52240,CHACHAGUI,Municipio,6,1,1,COMISARIA DE FAMILIA DE CHACHAGÜÍ,Calle 3 N° 4-60 Barrio Oficial,3002414879,Lunes a Jueves de 7:00 am - 12:00 m / 2:00 pm - 5:00 pm y Viernes de 7:00 am a 4:00 pm,"-77,2816959","1,36032207453",1° 22' 1'' N77° 16' 59'' O,Directorio Comisarias Ley 2126
52,NARINO,52250,EL CHARCO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL CHARCO,"Barrio el Comercio, Calle 7 No. 1-65. Frente a Plaza Central",3146122284,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,1095349747","2,48008913955",2° 28' 43'' N 78° 6' 35'' O,Directorio Comisarias Ley 2126
52,NARINO,52254,EL PENOL,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL PEÑOL,Plaza Principal Esquina,3104407558,"Lunes a Jueves de 8:00 AM a 12:30 PM y de 2:00 a 6:00 PM, Viernes Jornada Continua de 8:00 AM hasta las 02:00 PM","-77,4385211287","1,45356662393",1° 27' 17'' N 77° 26' 24'' O,Directorio Comisarias Ley 2126
52,NARINO,52256,EL ROSARIO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL ROSARIO,CAM Barrio Centro,3206406340,Martes a viernes de 08:00 a.m. a 12:00 m. y de 02:00 p.m a 06:00 p.m. y sabado de 08:00 a.m. a 12:00 m.,"-77,334167969","1,74529986473","1° 44' 48.01"" N-77° 20' 18.96""O",Directorio Comisarias Ley 2126
52,NARINO,52258,EL TABLON DE GOMEZ,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL TABLÓN DE GÓMEZ,"Palacio Municipal, Barrio San Francisco, Carrera 4 No. 3 A-41",3127170893,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,0967278598","1,42704940171",1°25′37″N 77°05′49″O,Directorio Comisarias Ley 2126
52,NARINO,52260,EL TAMBO,Municipio,6,1,1,COMISARIA DE FAMILIA DE EL TAMBO,Calle 3 N° 10 - 29 Plaza Principal,3137446452,De martes a viernes de 8:00 A.M a 12:00 P.M. y de 2:00 P.M. a 6 P.M. Y sábado de 7:00 A.M. a 1 P.M.,"-77,3902057813","1,4076491661",1° 24' 39'' N 77° 23' 36'' O,Directorio Comisarias Ley 2126
52,NARINO,52287,FUNES,Municipio,6,1,1,COMISARIA DE FAMILIA DE FUNES,Palacio Municipal - Barrio Residencial,3114739266,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,4489750806","1,00113044411",1° 0' 0'' N 77° 27' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52317,GUACHUCAL,Municipio,6,1,1,COMISARIA DE FAMILIA DE GUACHUCAL,Cra 5a. No. 8 - 55 Barrio Manhatan Guachucal,3174093270,Lunes a Viernes de 7:30 a.m. a 12:30 m. y de 2:00 p.m. a 5:00,"-77,7315945908","0,959739983939",0° 58' 1'' N77° 43' 59'' O,Directorio Comisarias Ley 2126
52,NARINO,52320,GUAITARILLA,Municipio,6,1,1,COMISARIA DE FAMILIA DE GUAITARILLA,Palacio Municipal - Plaza de la Revolución Comunera,3108245682,Lunes a Miercoles de 8am a 12m y de 1:30pm a 5:30pm / Jueves de 8am a 12m y de 1pm a 5pm / Viernes 7am a 3pm,"-77,5496855022","1,12963027843",1°07′47″N 77°32′55″O﻿,Directorio Comisarias Ley 2126
52,NARINO,52323,GUALMATAN,Municipio,6,1,1,COMISARIA DE FAMILIA DE GUALMATÁN,Cra 3ª con calle 4ª Esquina. B/Bolívar,3113454535,Lunes a Jueves de 8:00a.m a 12:30m y de 2:00p.m a 6:00 p.m. Viernes de 8:00 a 12:00m y de 2:00 a 6:00 p.m.,"-77,5686640969","0,919672117789",0°55′09″N 77°33′58″O,Directorio Comisarias Ley 2126
52,NARINO,52352,ILES,Municipio,6,1,1,COMISARIA DE FAMILIA DE ILES,"Centro Administrativo Municipal C.A.M, Avenida Colombia No. 4-54 Esquina",3108293363,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5209761227","0,969202404611",0°58′14″N 77°31′15″O,Directorio Comisarias Ley 2126
52,NARINO,52354,IMUES,Municipio,6,1,1,COMISARIA DE FAMILIA DE IMUÉS,C.A.M Parque principal,3127633030,Lunes a Viernes - Mañana: 8:00 A.M - 12:00 PM. - Tarde: 1:00 P.M - 5:00 P.M -,"-77,4961681198","1,05513327782",1°03′18″N 77°29′49″O﻿,Directorio Comisarias Ley 2126
52,NARINO,52378,LA CRUZ,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA CRUZ,Cra 10 No 2-25 - Palacio Municipal,3147290005,"Lunes, Miércoles y Jueves: 8:00 a.m a 12.00m y 2:00 p.m a 6:00 p.m Martes y Viernes: 7:00 a.m a 3.00pm","-76,9705345817","1,60134086722",1°36′05″N 76°58′14″O,Directorio Comisarias Ley 2126
52,NARINO,52381,LA FLORIDA,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA FLORIDA,Calle 3 No 3-82 C.A.M. Barrio Porvenir,3136919121,Lunes a Jueves en el horario de 8:00 am a 12:00m y de 1:00 pm a 6:00 pm y los dias Viernes 8:00 am a 12:00m y de 1:00 pm a 5:00 pm,"-77,406436071","1,299192798",1°17′59″N 77°24′25″O,Directorio Comisarias Ley 2126
52,NARINO,52385,LA LLANADA,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA LLANADA,Palacio Municipal / Barrio San Juan Bosco Calle 6 N. 4 - 09,3168824350,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5807206702","1,47264363566",1° 28' 24'' N77° 34' 48'' O,Directorio Comisarias Ley 2126
52,NARINO,52390,LA TOLA,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA TOLA,Calle 3 Barrio la transformación,3128534917,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,1903918916","2,3982099715",2°23′56″N 78°11′23″O,Directorio Comisarias Ley 2126
52,NARINO,52399,LA UNION,Municipio,6,1,1,COMISARIA DE FAMILIA DE LA UNIÓN,Calle 12 # 1-20 Barrio San Carlos,3117062238,"Martes a Viernes de 7:00 am a 12:00 m y 2:00 pm a 6:00 pm, Sábados de 7:00am a 1:00 pm","-77,1311540017","1,60025484037",0°54′28″N 77°47′27″O﻿,Directorio Comisarias Ley 2126
52,NARINO,52405,LEIVA,Municipio,6,1,1,COMISARIA DE FAMILIA DE LEIVA,Calle 3 # 2-35 B/ Primavera,3113897677,Martes a sábado de 8:00 am a 12:00 y sábado de 8:00 am a 2:00 pm,"-77,3062024933","1,93451165112",1° 55' 59'' N 77° 18' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52411,LINARES,Municipio,6,1,1,COMISARIA DE FAMILIA DE LINARES,CARRERA 4 CON CALLE 4 ESQUINA,3146533404,LUNES A JUEVES 8:00 AM A 12:30 M Y DE 2:00 PM A 5:30 PM Y VIERNES DE 7:30 AM A 12:30 M Y DE 2:00 PM A 5:00 PM,"-77,5237925292","1,35078991287",1° 20' 59'' N77° 31' 24'' O,Directorio Comisarias Ley 2126
52,NARINO,52418,LOS ANDES,Municipio,6,1,1,COMISARIA DE FAMILIA DE LOS ANDES,PARQUE PRINCIPAL,3105429356,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5213314727","1,49454575815",1° 31' 1'' N 77° 30' 0'' O,Directorio Comisarias Ley 2126
52,NARINO,52427,MAGUI,Municipio,6,1,1,COMISARIA DE FAMILIA DE MAGÜÍ,"Palacio Municipal, Calle Principal",+57(2) 723 51 93,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,1810627951","1,76531109836",1°45′57″N 78°10′58″O,Directorio Comisarias Ley 2126
52,NARINO,52435,MALLAMA,Municipio,6,1,1,COMISARIA DE FAMILIA DE MALLAMA,Calle 2 No 4-12,3185618635,Lunes a jueves 8 am a 12 pm - 2 pm a 6 pm ** Viernes 7 am a 2 pm,"-77,864427399","1,14083809331",1°08′28″N 77°51′52″O﻿,Directorio Comisarias Ley 2126
52,NARINO,52473,MOSQUERA,Municipio,6,1,1,COMISARIA DE FAMILIA DE MOSQUERA,Barrio Las Mercedes calle 2b # 9 - 11,3147009049,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,4529721975","2,5071274382",2° 30' 31'' N78° 27' 5'' O,Directorio Comisarias Ley 2126
52,NARINO,52480,NARINO,Municipio,6,1,1,COMISARIA DE FAMILIA DE NARIÑO,Carrera 4 No. 4 - 09,3229455763,Lunes a Viernes 8:00 AM a 1:00 PM y 2:00 PM a 5:00 PM,"-77,3579742048","1,28897586144",1° 16' 59'' N 77° 22' 1'' O,Directorio Comisarias Ley 2126
52,NARINO,52490,OLAYA HERRERA,Municipio,6,1,1,COMISARIA DE FAMILIA DE OLAYA HERRERA,CALLE TELECOM,3104541221,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,3256184482","2,34758357978",2° 20' 54'' N 78° 19' 33'' O,Directorio Comisarias Ley 2126
52,NARINO,52506,OSPINA,Municipio,6,1,1,COMISARIA DE FAMILIA DE OSPINA,Parque principal,3104210677,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5660692089","1,05849067089",1° 4' 1'' N: 77° 34' 1'' O,Directorio Comisarias Ley 2126
52,NARINO,52520,FRANCISCO PIZARRO,Municipio,6,1,1,COMISARIA DE FAMILIA DE FRANCISCO PIZARRO,ARQUE PRINCIPAL - SALAHONDA,3127757118,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,6581805636","2,04081311248",2°02′25″N 78°39′28″O,Directorio Comisarias Ley 2126
52,NARINO,52540,POLICARPA,Municipio,6,1,1,COMISARIA DE FAMILIA DE POLICARPA,Calle 4 # 3-08 Palacio Municipal,3103947918,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,458755671","1,62734987378",1° 37' 40'' N 77° 27' 32'' O,Directorio Comisarias Ley 2126
52,NARINO,52560,POTOSI,Municipio,6,1,1,COMISARIA DE FAMILIA DE POTOSÍ,Calle 7 Parque La Inmaculada,3012759178,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5727915178","0,806342052071",0° 48' 0'' N 77° 34' 1'' O,Directorio Comisarias Ley 2126
52,NARINO,52565,PROVIDENCIA,Municipio,6,1,1,COMISARIA DE FAMILIA DE PROVIDENCIA,Palacio Municipal – Barrio Avenida los Estudiantes,3146504727,Lunes a Jueves 8:00 AM - 12:00 MD y 2:00 PM - 6:00 PM ; viernes de 7:00 AM en jornada continua hasta las 3:00 PM,"-77,596587745","1,2376869879",1° 15' 4'' N77° 35' 48'' O,Directorio Comisarias Ley 2126
52,NARINO,52573,PUERRES,Municipio,6,1,1,COMISARIA DE FAMILIA DE PUERRES,Calle 4 No 4 - 33 - Barrio Esmeralda,3104733080,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,5042106322","0,885125369631",0°53′02″N 77°30′14″O,Directorio Comisarias Ley 2126
52,NARINO,52585,PUPIALES,Municipio,6,1,1,COMISARIA DE FAMILIA DE PUPIALES,Pupiales - Nariño - CAM1 - Calle 6 No. 2-77,3185211809,"De Lunes a jueves de 7:30 am - 12:30 m y de 2:00 pm - 6:00 pm, viernes de 7:30 am - 12:30 m y de 2:00 pm - 5:00 pm","-77,63350443","0,867138527",0°52′15″N 77°38′25″O,Directorio Comisarias Ley 2126
52,NARINO,52612,RICAURTE,Municipio,6,1,1,COMISARIA DE FAMILIA DE RICAURTE,Calle 3a N° 2-11 Barrio Primavera,3207169060,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-77,9954468866","1,21293165479",1° 12' 38'' N 77° 59' 39'' O,Directorio Comisarias Ley 2126
52,NARINO,52621,ROBERTO PAYAN,Municipio,6,1,1,COMISARIA DE FAMILIA DE ROBERTO PAYÁN,CAM Roberto Payan - Barrio nuevo Horizonte,3113084207,Lunes a Viernes de 8:00 am a 12:00 m y de 2:00 pm a 6:00pm,"-78,245659499","1,69774383269",1° 41' 47'' N78° 14' 39'',Directorio Comisarias Ley 2126
52,NARINO,52678,SAMANIEGO,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAMANIEGO,calle 4ta-carrera 3ra Esquina Barrio Oriental,3104920595,Lunes a Viernes - Mañana: 8:00 A.M - 12:00 PM. - Tarde: 1:00 P.M - 5:00 P.M -,"-77,5944553745","1,33535141458",1°20′11″N 77°35′33″O,Directorio Comisarias Ley 2126
52,NARINO,52683,SANDONA,Municipio,6,1,1,COMISARIA DE FAMILIA DE SANDONÁ,Carrera 5 N° 05 - 45 Parque Principal,3161871440,Martes a Viernes: 8:00 a.m - 12:00 P.m / 2:00 p.m - 6:30 p.m. y Sábado: 8:00 a.m - 12:00 p.m,"-77,4730451357","1,28314414356",1°17′05″N 77°28′16″O,Directorio Comisarias Ley 2126
52,NARINO,52685,SAN BERNARDO,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAN BERNARDO,C.A.M. CALLE 5 No 1 - 04 BARRIO VILLA HERMOSA,3136537487,LUNES - VIERNES 8:00 AM - 12:00 PM || 1:00 PM - 5:00 PM,"-77,0475260871","1,51370439814",1°30′59″N 77°02′48″O,Directorio Comisarias Ley 2126
52,NARINO,52687,SAN LORENZO,Municipio,6,1,1,COMISARIA DE FAMILIA DE SAN LORENZO,Barrio Plaza Suarez,3117327624,Martes a Viernes de 7:30 am a 12:30 pm y de 2:00 pm a 6:00 pm Sabado de 7:30 am a 1:00 pm,"-77,2152397164","1,50333968093",1°30′14″N 77°13′04″O﻿,Directorio Comisarias Ley 2126
